zona;partido;nome;votos;soma de votos na zona;votos_total
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;11.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;13.0;5099.0;72385.0
26;PL;BRUNO ENGLER;90.0;23267.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PODE;CARLOS VIANA;3.0;490.0;72385.0
26;PDT;DUDA SALABERT;41.0;7260.0;72385.0
26;#NULO#;Nulo;12.0;2960.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;PSD;FUAD NOMAN;100.0;19175.0;72385.0
26;MDB;GABRIEL;39.0;7989.0;72385.0
26;UP;INDIRA XAVIER;2.0;166.0;72385.0
26;#BRANCO#;Branco;6.0;2546.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;16.0;5099.0;72385.0
26;PDT;DUDA SALABERT;36.0;7260.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#NULO#;Nulo;10.0;2960.0;72385.0
26;PSD;FUAD NOMAN;84.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;24.0;3382.0;72385.0
26;PL;BRUNO ENGLER;100.0;23267.0;72385.0
26;MDB;GABRIEL;36.0;7989.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;#NULO#;Nulo;12.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;27.0;5099.0;72385.0
26;PL;BRUNO ENGLER;96.0;23267.0;72385.0
26;PSD;FUAD NOMAN;80.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;MDB;GABRIEL;43.0;7989.0;72385.0
26;PDT;DUDA SALABERT;39.0;7260.0;72385.0
26;UP;INDIRA XAVIER;3.0;166.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;11.0;2546.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;PCO;LOURDES FRANCISCO;1.0;16.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;18.0;5099.0;72385.0
26;MDB;GABRIEL;39.0;7989.0;72385.0
26;PDT;DUDA SALABERT;51.0;7260.0;72385.0
26;PL;BRUNO ENGLER;97.0;23267.0;72385.0
26;PSD;FUAD NOMAN;76.0;19175.0;72385.0
26;#BRANCO#;Branco;17.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;17.0;5099.0;72385.0
26;PDT;DUDA SALABERT;37.0;7260.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#NULO#;Nulo;10.0;2960.0;72385.0
26;PL;BRUNO ENGLER;92.0;23267.0;72385.0
26;PSD;FUAD NOMAN;82.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;18.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;MDB;GABRIEL;43.0;7989.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;11.0;5099.0;72385.0
26;PL;BRUNO ENGLER;122.0;23267.0;72385.0
26;PT;ROGERIO CORREIA;8.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PDT;DUDA SALABERT;24.0;7260.0;72385.0
26;PODE;CARLOS VIANA;3.0;490.0;72385.0
26;PSD;FUAD NOMAN;56.0;19175.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;MDB;GABRIEL;39.0;7989.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;13.0;5099.0;72385.0
26;PL;BRUNO ENGLER;76.0;23267.0;72385.0
26;PT;ROGERIO CORREIA;12.0;3382.0;72385.0
26;PDT;DUDA SALABERT;25.0;7260.0;72385.0
26;PSD;FUAD NOMAN;66.0;19175.0;72385.0
26;MDB;GABRIEL;24.0;7989.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;10.0;5099.0;72385.0
26;PL;BRUNO ENGLER;67.0;23267.0;72385.0
26;PDT;DUDA SALABERT;25.0;7260.0;72385.0
26;PSD;FUAD NOMAN;79.0;19175.0;72385.0
26;#NULO#;Nulo;13.0;2960.0;72385.0
26;PT;ROGERIO CORREIA;17.0;3382.0;72385.0
26;MDB;GABRIEL;32.0;7989.0;72385.0
26;#BRANCO#;Branco;8.0;2546.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;13.0;5099.0;72385.0
26;PSD;FUAD NOMAN;74.0;19175.0;72385.0
26;PL;BRUNO ENGLER;79.0;23267.0;72385.0
26;PDT;DUDA SALABERT;25.0;7260.0;72385.0
26;MDB;GABRIEL;28.0;7989.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;12.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;PSD;FUAD NOMAN;60.0;19175.0;72385.0
26;PDT;DUDA SALABERT;27.0;7260.0;72385.0
26;MDB;GABRIEL;33.0;7989.0;72385.0
26;#NULO#;Nulo;12.0;2960.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PL;BRUNO ENGLER;85.0;23267.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;PL;BRUNO ENGLER;70.0;23267.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;PDT;DUDA SALABERT;33.0;7260.0;72385.0
26;MDB;GABRIEL;28.0;7989.0;72385.0
26;PSD;FUAD NOMAN;77.0;19175.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;24.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;24.0;3382.0;72385.0
26;PDT;DUDA SALABERT;35.0;7260.0;72385.0
26;PSD;FUAD NOMAN;69.0;19175.0;72385.0
26;MDB;GABRIEL;35.0;7989.0;72385.0
26;#NULO#;Nulo;13.0;2960.0;72385.0
26;PL;BRUNO ENGLER;117.0;23267.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;8.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;15.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;21.0;3382.0;72385.0
26;PSD;FUAD NOMAN;82.0;19175.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;MDB;GABRIEL;50.0;7989.0;72385.0
26;#NULO#;Nulo;10.0;2960.0;72385.0
26;PDT;DUDA SALABERT;47.0;7260.0;72385.0
26;PL;BRUNO ENGLER;103.0;23267.0;72385.0
26;PODE;CARLOS VIANA;4.0;490.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;PL;BRUNO ENGLER;114.0;23267.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;12.0;3382.0;72385.0
26;PDT;DUDA SALABERT;29.0;7260.0;72385.0
26;MDB;GABRIEL;44.0;7989.0;72385.0
26;PSD;FUAD NOMAN;74.0;19175.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;8.0;2546.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;PL;BRUNO ENGLER;128.0;23267.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;18.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;14.0;3382.0;72385.0
26;PDT;DUDA SALABERT;33.0;7260.0;72385.0
26;MDB;GABRIEL;24.0;7989.0;72385.0
26;PSD;FUAD NOMAN;69.0;19175.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;10.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;9.0;5099.0;72385.0
26;PL;BRUNO ENGLER;108.0;23267.0;72385.0
26;PDT;DUDA SALABERT;32.0;7260.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;PSD;FUAD NOMAN;75.0;19175.0;72385.0
26;MDB;GABRIEL;22.0;7989.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;#BRANCO#;Branco;4.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;20.0;5099.0;72385.0
26;PL;BRUNO ENGLER;94.0;23267.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PDT;DUDA SALABERT;34.0;7260.0;72385.0
26;PSD;FUAD NOMAN;89.0;19175.0;72385.0
26;#NULO#;Nulo;14.0;2960.0;72385.0
26;PT;ROGERIO CORREIA;23.0;3382.0;72385.0
26;MDB;GABRIEL;34.0;7989.0;72385.0
26;#BRANCO#;Branco;6.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;13.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;9.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PSD;FUAD NOMAN;76.0;19175.0;72385.0
26;PDT;DUDA SALABERT;33.0;7260.0;72385.0
26;MDB;GABRIEL;40.0;7989.0;72385.0
26;#NULO#;Nulo;12.0;2960.0;72385.0
26;PL;BRUNO ENGLER;111.0;23267.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;22.0;5099.0;72385.0
26;PL;BRUNO ENGLER;76.0;23267.0;72385.0
26;PSD;FUAD NOMAN;94.0;19175.0;72385.0
26;MDB;GABRIEL;46.0;7989.0;72385.0
26;PDT;DUDA SALABERT;38.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;17.0;3382.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;10.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;16.0;5099.0;72385.0
26;PL;BRUNO ENGLER;96.0;23267.0;72385.0
26;PDT;DUDA SALABERT;31.0;7260.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#NULO#;Nulo;10.0;2960.0;72385.0
26;PSD;FUAD NOMAN;77.0;19175.0;72385.0
26;MDB;GABRIEL;44.0;7989.0;72385.0
26;PT;ROGERIO CORREIA;20.0;3382.0;72385.0
26;UP;INDIRA XAVIER;2.0;166.0;72385.0
26;#BRANCO#;Branco;14.0;2546.0;72385.0
26;#NULO#;Nulo;9.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;17.0;5099.0;72385.0
26;PL;BRUNO ENGLER;102.0;23267.0;72385.0
26;PSD;FUAD NOMAN;83.0;19175.0;72385.0
26;PDT;DUDA SALABERT;37.0;7260.0;72385.0
26;MDB;GABRIEL;34.0;7989.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PT;ROGERIO CORREIA;19.0;3382.0;72385.0
26;PODE;CARLOS VIANA;3.0;490.0;72385.0
26;#BRANCO#;Branco;8.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;9.0;5099.0;72385.0
26;PDT;DUDA SALABERT;41.0;7260.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;PSD;FUAD NOMAN;83.0;19175.0;72385.0
26;MDB;GABRIEL;37.0;7989.0;72385.0
26;PT;ROGERIO CORREIA;24.0;3382.0;72385.0
26;PL;BRUNO ENGLER;110.0;23267.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;PL;BRUNO ENGLER;77.0;23267.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PT;ROGERIO CORREIA;12.0;3382.0;72385.0
26;PDT;DUDA SALABERT;20.0;7260.0;72385.0
26;#NULO#;Nulo;9.0;2960.0;72385.0
26;PSD;FUAD NOMAN;64.0;19175.0;72385.0
26;MDB;GABRIEL;14.0;7989.0;72385.0
26;#BRANCO#;Branco;6.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;24.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;23.0;3382.0;72385.0
26;PL;BRUNO ENGLER;69.0;23267.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PSD;FUAD NOMAN;76.0;19175.0;72385.0
26;PDT;DUDA SALABERT;25.0;7260.0;72385.0
26;MDB;GABRIEL;22.0;7989.0;72385.0
26;#NULO#;Nulo;4.0;2960.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;11.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PL;BRUNO ENGLER;81.0;23267.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PDT;DUDA SALABERT;24.0;7260.0;72385.0
26;PSD;FUAD NOMAN;74.0;19175.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;MDB;GABRIEL;24.0;7989.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;6.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;PL;BRUNO ENGLER;122.0;23267.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PSD;FUAD NOMAN;67.0;19175.0;72385.0
26;PDT;DUDA SALABERT;18.0;7260.0;72385.0
26;MDB;GABRIEL;29.0;7989.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;PODE;CARLOS VIANA;3.0;490.0;72385.0
26;#BRANCO#;Branco;13.0;2546.0;72385.0
26;PL;BRUNO ENGLER;101.0;23267.0;72385.0
26;PDT;DUDA SALABERT;27.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;PSD;FUAD NOMAN;61.0;19175.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;23.0;5099.0;72385.0
26;MDB;GABRIEL;36.0;7989.0;72385.0
26;PODE;CARLOS VIANA;5.0;490.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;21.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;PL;BRUNO ENGLER;107.0;23267.0;72385.0
26;PSD;FUAD NOMAN;69.0;19175.0;72385.0
26;PDT;DUDA SALABERT;31.0;7260.0;72385.0
26;MDB;GABRIEL;40.0;7989.0;72385.0
26;#NULO#;Nulo;4.0;2960.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;PL;BRUNO ENGLER;126.0;23267.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PDT;DUDA SALABERT;29.0;7260.0;72385.0
26;#NULO#;Nulo;6.0;2960.0;72385.0
26;PSD;FUAD NOMAN;61.0;19175.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;12.0;5099.0;72385.0
26;MDB;GABRIEL;34.0;7989.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;#NULO#;Nulo;11.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;15.0;5099.0;72385.0
26;PL;BRUNO ENGLER;120.0;23267.0;72385.0
26;PSD;FUAD NOMAN;65.0;19175.0;72385.0
26;MDB;GABRIEL;30.0;7989.0;72385.0
26;PDT;DUDA SALABERT;27.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;10.0;3382.0;72385.0
26;UP;INDIRA XAVIER;2.0;166.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#BRANCO#;Branco;4.0;2546.0;72385.0
26;#NULO#;Nulo;5.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;10.0;5099.0;72385.0
26;PL;BRUNO ENGLER;106.0;23267.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PDT;DUDA SALABERT;12.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;MDB;GABRIEL;22.0;7989.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PSD;FUAD NOMAN;76.0;19175.0;72385.0
26;#BRANCO#;Branco;4.0;2546.0;72385.0
26;PL;BRUNO ENGLER;118.0;23267.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;20.0;5099.0;72385.0
26;PDT;DUDA SALABERT;16.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PSD;FUAD NOMAN;64.0;19175.0;72385.0
26;#NULO#;Nulo;5.0;2960.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;PODE;CARLOS VIANA;3.0;490.0;72385.0
26;MDB;GABRIEL;19.0;7989.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;15.0;5099.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PL;BRUNO ENGLER;86.0;23267.0;72385.0
26;PT;ROGERIO CORREIA;12.0;3382.0;72385.0
26;PDT;DUDA SALABERT;36.0;7260.0;72385.0
26;PSD;FUAD NOMAN;54.0;19175.0;72385.0
26;MDB;GABRIEL;22.0;7989.0;72385.0
26;UP;INDIRA XAVIER;2.0;166.0;72385.0
26;PODE;CARLOS VIANA;6.0;490.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;PDT;DUDA SALABERT;21.0;7260.0;72385.0
26;#NULO#;Nulo;14.0;2960.0;72385.0
26;PSD;FUAD NOMAN;53.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;15.0;3382.0;72385.0
26;PL;BRUNO ENGLER;62.0;23267.0;72385.0
26;MDB;GABRIEL;25.0;7989.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;12.0;5099.0;72385.0
26;PL;BRUNO ENGLER;76.0;23267.0;72385.0
26;PDT;DUDA SALABERT;24.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;MDB;GABRIEL;33.0;7989.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;#NULO#;Nulo;12.0;2960.0;72385.0
26;PSD;FUAD NOMAN;72.0;19175.0;72385.0
26;#BRANCO#;Branco;3.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;7.0;5099.0;72385.0
26;PDT;DUDA SALABERT;12.0;7260.0;72385.0
26;#NULO#;Nulo;6.0;2960.0;72385.0
26;PSD;FUAD NOMAN;41.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;10.0;3382.0;72385.0
26;PL;BRUNO ENGLER;52.0;23267.0;72385.0
26;MDB;GABRIEL;12.0;7989.0;72385.0
26;#BRANCO#;Branco;3.0;2546.0;72385.0
26;PT;ROGERIO CORREIA;8.0;3382.0;72385.0
26;PL;BRUNO ENGLER;64.0;23267.0;72385.0
26;MDB;GABRIEL;22.0;7989.0;72385.0
26;PODE;CARLOS VIANA;2.0;490.0;72385.0
26;PDT;DUDA SALABERT;22.0;7260.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;15.0;5099.0;72385.0
26;PSD;FUAD NOMAN;43.0;19175.0;72385.0
26;#BRANCO#;Branco;5.0;2546.0;72385.0
26;#NULO#;Nulo;13.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;7.0;5099.0;72385.0
26;PL;BRUNO ENGLER;68.0;23267.0;72385.0
26;PDT;DUDA SALABERT;23.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;15.0;3382.0;72385.0
26;MDB;GABRIEL;27.0;7989.0;72385.0
26;PSD;FUAD NOMAN;51.0;19175.0;72385.0
26;#BRANCO#;Branco;4.0;2546.0;72385.0
26;PT;ROGERIO CORREIA;15.0;3382.0;72385.0
26;PL;BRUNO ENGLER;70.0;23267.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PDT;DUDA SALABERT;16.0;7260.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;MDB;GABRIEL;25.0;7989.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;11.0;5099.0;72385.0
26;PSD;FUAD NOMAN;57.0;19175.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;14.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;11.0;3382.0;72385.0
26;PL;BRUNO ENGLER;84.0;23267.0;72385.0
26;PDT;DUDA SALABERT;23.0;7260.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PSD;FUAD NOMAN;55.0;19175.0;72385.0
26;#NULO#;Nulo;9.0;2960.0;72385.0
26;MDB;GABRIEL;40.0;7989.0;72385.0
26;#BRANCO#;Branco;4.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;19.0;5099.0;72385.0
26;PDT;DUDA SALABERT;43.0;7260.0;72385.0
26;PL;BRUNO ENGLER;58.0;23267.0;72385.0
26;#NULO#;Nulo;5.0;2960.0;72385.0
26;PSD;FUAD NOMAN;72.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
26;MDB;GABRIEL;21.0;7989.0;72385.0
26;#BRANCO#;Branco;6.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;20.0;5099.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PDT;DUDA SALABERT;43.0;7260.0;72385.0
26;PL;BRUNO ENGLER;55.0;23267.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#NULO#;Nulo;4.0;2960.0;72385.0
26;PSD;FUAD NOMAN;60.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;UP;INDIRA XAVIER;3.0;166.0;72385.0
26;MDB;GABRIEL;26.0;7989.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;10.0;5099.0;72385.0
26;PL;BRUNO ENGLER;48.0;23267.0;72385.0
26;PDT;DUDA SALABERT;27.0;7260.0;72385.0
26;PT;ROGERIO CORREIA;8.0;3382.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;MDB;GABRIEL;27.0;7989.0;72385.0
26;PSD;FUAD NOMAN;61.0;19175.0;72385.0
26;#BRANCO#;Branco;16.0;2546.0;72385.0
26;#NULO#;Nulo;7.0;2960.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PT;ROGERIO CORREIA;16.0;3382.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;18.0;5099.0;72385.0
26;MDB;GABRIEL;21.0;7989.0;72385.0
26;PDT;DUDA SALABERT;21.0;7260.0;72385.0
26;PL;BRUNO ENGLER;65.0;23267.0;72385.0
26;PSD;FUAD NOMAN;65.0;19175.0;72385.0
26;#BRANCO#;Branco;3.0;2546.0;72385.0
26;#NULO#;Nulo;9.0;2960.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;32.0;5099.0;72385.0
26;PT;ROGERIO CORREIA;8.0;3382.0;72385.0
26;MDB;GABRIEL;19.0;7989.0;72385.0
26;PDT;DUDA SALABERT;19.0;7260.0;72385.0
26;PL;BRUNO ENGLER;74.0;23267.0;72385.0
26;PSD;FUAD NOMAN;65.0;19175.0;72385.0
26;#BRANCO#;Branco;13.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;22.0;5099.0;72385.0
26;PL;BRUNO ENGLER;63.0;23267.0;72385.0
26;PT;ROGERIO CORREIA;14.0;3382.0;72385.0
26;#NULO#;Nulo;16.0;2960.0;72385.0
26;PSD;FUAD NOMAN;57.0;19175.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;PDT;DUDA SALABERT;21.0;7260.0;72385.0
26;MDB;GABRIEL;31.0;7989.0;72385.0
26;#BRANCO#;Branco;19.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;26.0;5099.0;72385.0
26;PDT;DUDA SALABERT;25.0;7260.0;72385.0
26;MDB;GABRIEL;25.0;7989.0;72385.0
26;#NULO#;Nulo;8.0;2960.0;72385.0
26;PSD;FUAD NOMAN;73.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;12.0;3382.0;72385.0
26;PL;BRUNO ENGLER;65.0;23267.0;72385.0
26;#BRANCO#;Branco;9.0;2546.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;19.0;5099.0;72385.0
26;PDT;DUDA SALABERT;33.0;7260.0;72385.0
26;PODE;CARLOS VIANA;1.0;490.0;72385.0
26;#NULO#;Nulo;9.0;2960.0;72385.0
26;PL;BRUNO ENGLER;108.0;23267.0;72385.0
26;PSD;FUAD NOMAN;98.0;19175.0;72385.0
26;PT;ROGERIO CORREIA;13.0;3382.0;72385.0
26;MDB;GABRIEL;31.0;7989.0;72385.0
26;#BRANCO#;Branco;7.0;2546.0;72385.0
26;#NULO#;Nulo;10.0;2960.0;72385.0
26;REPUBLICANOS;MAURO TRAMONTE;19.0;5099.0;72385.0
26;PL;BRUNO ENGLER;67.0;23267.0;72385.0
26;PSTU;WANDERSON ROCHA;1.0;35.0;72385.0
26;PT;ROGERIO CORREIA;10.0;3382.0;72385.0
26;PDT;DUDA SALABERT;22.0;7260.0;72385.0
26;PSD;FUAD NOMAN;74.0;19175.0;72385.0
26;MDB;GABRIEL;16.0;7989.0;72385.0
26;UP;INDIRA XAVIER;1.0;166.0;72385.0
